Threshold	Monotonic_Precision	Monotonic_Recall	Monotonic_log2FC	Monotonic_F1
0.0895518139004707	0.0032245125713014	0.9913490274209616	-0.0046500162329138	0.0064281167212457
0.2652214765548706	0.0032245290683416	0.9913490274209616	-0.0046426352298527	0.0064281495017317
0.2937832772731781	0.0032245631627596	0.9913490274209616	-0.0046273810371946	0.0064282172491289
0.3254700601100921	0.0032246286040656	0.9913490274209616	-0.0045981023768257	0.0064283472844244
0.3602432608604431	0.0032247446451808	0.9913490274209616	-0.0045461866526054	0.0064285778641434
0.3987362384796142	0.0032249393490357	0.9913490274209616	-0.004459082141386	0.006428964750688
0.4331448972225189	0.0032251714843532	0.9913490274209616	-0.0043552388183035	0.0064294260152707
0.4885488748550415	0.0032257838866404	0.9912965972841188	-0.0040813228803892	0.0064306417853287
0.540835440158844	0.0032277741196603	0.9912965972841188	-0.0031914883437939	0.0064345964636435
0.5986520051956177	0.0032350143372481	0.9911917370104336	4.099572973450511e-05	0.0064489807335634
0.6626481413841248	0.0032577050825644	0.991139306873591	0.010124893369699	0.006494065285212
0.7334891557693481	0.0033060233646641	0.9909295863262204	0.0313658102501437	0.0065900604106305
0.8119013905525208	0.0034078357311693	0.9904577150946364	0.0751246842421215	0.0067923014112065
0.8986955285072327	0.0037540736602924	0.9894091123577832	0.2147258478087788	0.0074797671525615
0.9638543128967284	0.005	0.985319561684056	0.6281969845102977	0.0099495112467384
0.9947680234909058	0.006558048800989	0.9817543123787552	1.0195355270481656	0.0130290643809733
1.0742676258087158	0.014999987796951	0.9667068631049128	2.2131583115457607	0.0295415910288926
1.1011109352111816	0.0194633095908563	0.9610444083259058	2.5889540350372977	0.0381539166046552
1.1300097703933716	0.025	0.9549100823153148	2.9501250793976603	0.0487243727536239
1.1782056093215942	0.0349998737027818	0.9444240549467834	3.435546700605072	0.0674982950244692
1.218822002410889	0.043267902915538	0.9363498138730142	3.741494183230112	0.0827136793206538
1.227811574935913	0.0449999873701972	0.9340428878519372	3.798121581042468	0.0858632838669565
1.282361388206482	0.0549998748153526	0.9214072248728568	4.0876253194480405	0.1038035918381812
1.3413194417953491	0.0649997188431332	0.9090861427148323	4.328630462274549	0.1213247127643198
1.3491166830062866	0.0662951686103291	0.9075656687463954	4.357100719465103	0.1235643055486155
1.4040881395339966	0.0749996707074521	0.8956115975462696	4.535081245855233	0.138408809159192
1.4693400859832764	0.0849997220579837	0.8818749016934935	4.715655108275648	0.1550544810929405
1.493340015411377	0.0886342091186891	0.8774707701987102	4.776060611061412	0.1610051276131105
1.5358381271362305	0.0949999140583372	0.8693440989880984	4.876123192820549	0.1712824750787666
1.6032016277313232	0.1049996786838892	0.8566560058721753	5.020509992414117	0.187070293045116
1.6529213190078735	0.1121796653510478	0.8464321291878572	5.1159362637583445	0.1981041200110439
1.673566818237305	0.1149994631545041	0.84234257851413	5.15175220573129	0.2023706054995024
1.744194269180298	0.125	0.8267708278718607	5.272053174285023	0.2171664658288862
1.81250548362732	0.1349988679705324	0.8128244114717139	5.383072389043051	0.231541844956725
1.829678058624268	0.13749966611167	0.8096786032611545	5.409553194764974	0.2350783188467568
1.883695125579834	0.145	0.7982488334294553	5.48617797963787	0.2454200349794072
1.9543299674987795	0.1549980814502162	0.7836208252503539	5.58237543748176	0.2588051948051948
2.0252459049224854	0.1647525955254603	0.7679442143343994	5.67042627314215	0.271301029858487
2.027195453643799	0.1649985347489912	0.7675247732396582	5.672578292233902	0.2716081450902175
2.102535486221313	0.1749987764890128	0.7499082472605253	5.757469914830097	0.2837756063687317
2.176361322402954	0.1849957036155727	0.7337073349761443	5.837616845033936	0.2954876581008889
2.2417922019958496	0.1940637979261436	0.7202327898075814	5.906656091711644	0.3057456682135345
2.2482612133026123	0.1949984352328658	0.7187123158391443	5.913587626496432	0.3067661769477794
2.317485809326172	0.2049958774849604	0.703927017249515	5.985719976485424	0.3175233838258423
2.389500141143799	0.214999181267398	0.6884076967440885	6.0544562453346575	0.3276643000636362
2.460831642150879	0.2249956148044203	0.6725213652807633	6.12002196278856	0.3371843907311752
2.481408834457397	0.2278510459352576	0.6675929324175536	6.13821607257082	0.3397459843107956
2.53147554397583	0.2349998126147734	0.6575263461437635	6.182784685805617	0.3462499482323058
2.602203845977783	0.2449953096620961	0.6435799297436167	6.242879209066294	0.3548918700127212
2.678931713104248	0.254995730145175	0.6262255544486971	6.3005981690309865	0.3624171256049641
2.7466683387756348	0.2646059782608695	0.6126461490064489	6.353970736289679	0.3695855012414404
