Threshold	Monotonic_Precision	Monotonic_Recall	Monotonic_log2FC	Monotonic_F1
0.3585582375526428	0.0019948265049762	0.9953970525664332	-0.0094948938834599	0.0039816735329415
0.3998054563999176	0.0019948295976465	0.9953970525664332	-0.0094926572093814	0.003981679693565
0.4439123272895813	0.0019948761434937	0.9953970525664332	-0.0094589948456847	0.003981772413252
0.492569237947464	0.0019950208979485	0.9953970525664332	-0.009354312177398	0.0039820607651888
0.5465561151504517	0.0019953588947693	0.9953970525664332	-0.0091099112112277	0.0039827340570114
0.606429398059845	0.0019962204148793	0.9953970525664332	-0.0084871447755875	0.0039844502085008
0.6728687882423401	0.0020000416578195	0.9953970525664332	-0.0057281215585073	0.0039920621039147
0.7465794682502747	0.0020249825762254	0.9952810118748308	0.0121513235047564	0.0040417418900684
0.8283632397651672	0.0021508559388638	0.993772482883998	0.0991527274154526	0.004292421642045
0.9191060066223145	0.0026949302640098	0.9878157273817352	0.4244897702164253	0.0053751960737368
1.0061699151992798	0.0049999940052825	0.9678567284261014	1.3161681941660894	0.0099485931042516
1.0197890996932983	0.0057150486033755	0.9636792635284106	1.509007596817043	0.0113627112521809
1.109675645828247	0.0149999937575455	0.9294472595056666	2.901131824200782	0.029523518740474
1.13150155544281	0.0184057167659781	0.9234518237728696	3.196323856950582	0.0360920669715408
1.1721909046173096	0.025	0.9120024755347542	3.6380980187643175	0.0486659587006036
1.239005208015442	0.0349999924373395	0.8950605345607859	4.123524534202734	0.0673657488544329
1.2554514408111572	0.0372937053314879	0.8911151510463002	4.215102067671088	0.0715912728131535
1.313949704170227	0.0449999503224075	0.875952500676904	4.48609333266025	0.0856022891789422
1.392977237701416	0.0548844563848876	0.8565737051792829	4.772567550857041	0.1031590568714087
1.393947958946228	0.0549999006280308	0.8563416237960778	4.775598935903768	0.1033612601866095
1.4764883518218994	0.0649998494746665	0.8351448574633504	5.016606301057993	0.1206123628928867
1.5455725193023682	0.0732075628534913	0.8175840328008355	5.188162620577828	0.1343823510712696
1.5606759786605835	0.0749999108629535	0.8136386492863498	5.223058804850123	0.1373400365630713
1.646989345550537	0.0849998129497	0.7909720341933238	5.403629590340977	0.1535037345644259
1.7148704528808594	0.0926585920460346	0.772328163075852	5.528094684559859	0.1654657479189369
1.7362279891967771	0.0949998320964438	0.7659846052682474	5.564094887490626	0.1690353640111649
1.8267279863357544	0.105	0.7408037751905001	5.708487346655716	0.1839301234556044
1.902718544006348	0.1131790775071641	0.7195296483967044	5.816705302318458	0.1955922865013774
1.919473648071289	0.1149993471245499	0.7153908637295479	5.839723689474423	0.1981465609599314
2.0094106197357178	0.125	0.6940780567052179	5.96002611365168	0.2118473480711903
2.099579095840454	0.1349992239639919	0.6728812903724907	6.071049132806954	0.2248809085209387
2.111168622970581	0.1361280835436866	0.6695934707770859	6.08306274769034	0.2262580054894785
2.1935782432556152	0.1449977506315534	0.648280663752756	6.174128538467465	0.2369892746799018
2.284999132156372	0.1549969848669034	0.6263489730398794	6.270338170006573	0.248499915596274
2.3424317836761475	0.1615931982220772	0.6131203341971918	6.330464492238941	0.2557747387954334
2.3714067935943604	0.1649949533181932	0.6070088577727923	6.360519916361692	0.2594634811722399
2.458510637283325	0.1749985604882823	0.5877847831973079	6.445441073479305	0.2697004117563538
2.545988082885742	0.1849982969812415	0.5672455807836615	6.525610008705764	0.2790038430805525
2.5987555980682373	0.1910136314576199	0.5544811047073841	6.571773616892201	0.2841427155599604
2.636058807373047	0.1949977866312527	0.5452365296097165	6.6015557671790095	0.2872601664951447
2.724111318588257	0.2049987911025145	0.5247360074266043	6.67371342080943	0.294820111051951
2.810206413269043	0.2149995883757306	0.5050864503152439	6.742431916491329	0.3016122326419365
2.883751630783081	0.2239745403111739	0.490001160406916	6.801432765983108	0.3074272262871149
2.892625331878662	0.225	0.4880671488802073	6.80802302020663	0.3080077624400424
2.97304368019104	0.2349997101393263	0.4703902835260898	6.870756996061766	0.3134197572227519
3.0605530738830566	0.2449976831374531	0.4499284415735117	6.930866124963954	0.3172464578418404
3.137085437774658	0.2549451547702859	0.4342242679766371	6.988284938588785	0.3212660618721918
3.1992361545562744	0.2622645615222805	0.4195644606041852	7.029120895485906	0.3227697434981848
3.2189440727233887	0.2649971598626855	0.4150388736316868	7.044074916274205	0.3234655733751356
3.287346601486206	0.2731907025884839	0.4000696244149615	7.088006404450408	0.3246747131668576
3.3757686614990234	0.2842512188789199	0.3811163114532163	7.145264554220637	0.3256328904752462
3.384526252746582	0.2853526536312849	0.3793370208486442	7.15084399815469	0.3257003370917122
3.384526252746582	0.2853526536312849	0.3793370208486442	7.15084399815469	0.3257003370917122
3.4728565216064453	0.2950746884018902	0.3598808648899547	7.199178190014612	0.3242715739578977
3.5543975830078125	0.3032854491717643	0.3413530344640854	7.238774301720439	0.3211952466743098
3.5746352672576904	0.3050241749001471	0.3367500870305187	7.247021607755969	0.3201029506388454
3.6623375415802	0.315186683973429	0.3193439832901404	7.2943046037765455	0.3172517147962418
3.746689796447754	0.3253066976127321	0.3036011294627316	7.339898544534705	0.3140793501530581
3.82065224647522	0.3350057721339135	0.2918423393803427	7.3822839721175075	0.3119379844961241
3.9076976776123047	0.3463126560399462	0.2790005028429969	7.430173130736157	0.3090336539491441
3.94001054763794	0.349733517568101	0.274126793795691	7.444354085638002	0.3073487000455364
3.994899034500122	0.3553412080259968	0.2664681081499245	7.467303022849856	0.3045534924845269
4.072760105133057	0.3651263498328126	0.2576490155881329	7.506493805316903	0.3021135703918722
4.167908668518066	0.3750367279779044	0.2468572312690983	7.545129906844659	0.2977373454630277
4.2723469734191895	0.3850502512562814	0.2371098131744865	7.583144756798813	0.2934910109400809
4.37780237197876	0.3951144630581325	0.2289869647623099	7.620368675508517	0.2899402488000783
4.37780237197876	0.3951144630581325	0.2289869647623099	7.620368675508517	0.2899402488000783
4.465153217315674	0.405295315682281	0.223223610412718	7.657071519880636	0.2878878579267684
4.558247089385986	0.4163166040238779	0.2185046222875488	7.695779117634497	0.2865912434681142
4.648675441741943	0.4250921942224954	0.2140177155455846	7.725873786421976	0.2846998893719931
4.762124061584473	0.4354851741132746	0.2084864425791977	7.760721622554371	0.2819775045775569
4.855758190155029	0.4446028684056026	0.2050439020616563	7.790615274869187	0.2806543837357052
4.864529132843018	0.4456604091253472	0.204773140447917	7.794042821546811	0.2806106222834729
4.963078022003174	0.4560160895417978	0.2017174022357173	7.827182746427709	0.2797071522432889
5.079873085021973	0.4650782102582757	0.1978106989517657	7.855571367380375	0.2775651985128497
5.199202537536621	0.4750023627256403	0.1944068386647584	7.886032708384927	0.2758961409672284
5.34830904006958	0.4876262126311621	0.190538815611341	7.923873699719438	0.2740091781393408
5.38120174407959	0.4894148192530457	0.1895718098479867	7.929155804977682	0.2732874229793403
5.459192752838135	0.4971872762606116	0.1880246006266197	7.951887394980541	0.2728599494807746
5.6038312911987305	0.5086766741190248	0.1848141414922832	7.984846958248186	0.2711229643080066
5.688961982727051	0.5158227848101266	0.1828414497350404	8.004973519705654	0.2699831510409229
5.793446063995361	0.5254941599281222	0.1809847986694	8.031772749670031	0.269240728486348
5.9443182945251465	0.5368384238750291	0.1781224616098712	8.062585953994821	0.2674915047486277
5.972662925720215	0.5385789782736348	0.1773875372297219	8.067255938666568	0.2668761638733705
6.064341068267822	0.5452907256126862	0.1755695663946157	8.085123636854238	0.2656172279603241
6.19324254989624	0.5555417803124225	0.1733261130236336	8.11199343439831	0.2642176950971432
6.336452007293701	0.5660716578913574	0.1705024561946389	8.139082711292959	0.2620689655172414
6.4840192794799805	0.5761273209549072	0.1680269214404517	8.164485693300014	0.2601742880244362
6.585211753845215	0.5858929056808916	0.166750473832824	8.188734999857198	0.2596127788985577
6.626054763793945	0.5881386111491577	0.1660929099137431	8.194254224933083	0.2590336007721542
6.722108840942383	0.5953416584818296	0.1641202181565002	8.21181586791341	0.2573074590661006
6.846552848815918	0.6050347222222222	0.1617607240939156	8.23511595807779	0.2552723943232107
6.989368438720703	0.6153387048642196	0.1595172707229335	8.259478759815318	0.2533558593150053
7.113404273986816	0.6269390262632468	0.1578927010404982	8.286423157509102	0.2522555926337906
7.219890594482422	0.635149992147008	0.1564228522801996	8.305195346670857	0.251024208566108
7.352970600128174	0.6448992852501625	0.1535605152206707	8.32717188935379	0.2480552344653066
7.354619979858398	0.6450511945392492	0.1535218349901365	8.327511683450505	0.2480159970005624
7.505232810974121	0.6550167224080268	0.1515104630023594	8.34962975751696	0.2460968177677253
7.671594619750977	0.66528425781925	0.1489188875565698	8.372068915351045	0.2433628318584071
7.828853607177734	0.6752760954755967	0.1466367539550535	8.3935755063098	0.2409508373851971
8.018003463745117	0.6850119244175381	0.1444319808146056	8.41422712092261	0.2385637618195757
8.156437873840332	0.6907894736842105	0.1421498472130894	8.426344117874217	0.2357809642960254
8.23194408416748	0.6950570342205323	0.14141492283294	8.435229384530084	0.2350143027030501
8.410277366638184	0.7050528789659224	0.1392488299230263	8.455829482461597	0.2325656513453276
8.572669982910156	0.7151783914533361	0.1372374579352493	8.476401166060066	0.2302849354189654
8.759562492370605	0.7253756260434057	0.1344524813367887	8.496826287677294	0.2268559308206885
8.969812393188477	0.735015092712376	0.1318609058909991	8.515871893145622	0.2236069659899642
9.056461334228516	0.7383177570093458	0.1311646617413839	8.522339875427635	0.2227559678433276
9.22797966003418	0.7450848972296693	0.1289985688314702	8.535502838747233	0.2199215272511457
9.425724983215332	0.755883710198431	0.1267164352299539	8.556262317199014	0.2170470732434491
9.60313606262207	0.7660028449502134	0.1249758248559161	8.575447769123352	0.2148914236307405
9.799078941345217	0.7751219512195122	0.1229257726376049	8.59252132860739	0.2121991119420425
10.000211715698242	0.7850302419354839	0.1204889181139519	8.610846251176168	0.2089131819858488
10.054472923278809	0.7870182555780934	0.120063435578076	8.614495119460896	0.2083431217907843
10.27687168121338	0.7952591820786663	0.1180907438208331	8.629523143011511	0.2056446180789438
10.50313949584961	0.8053168635875403	0.1160020113719877	8.647654562961627	0.2027927105521182
10.806711196899414	0.8151870463428252	0.112946273159788	8.665229145433099	0.1984032614234754
11.06792449951172	0.8250939577912692	0.1103933779445325	8.682656434754515	0.1947325327510917
11.142682075500488	0.8287390029325513	0.1093103314895756	8.689015840074084	0.1931449270409732
11.316627502441406	0.8353365384615384	0.1075310408850036	8.700455563121457	0.1905349371166169
11.543546676635742	0.8452233250620348	0.1054036282056241	8.717430599675364	0.1874333665783953
11.780353546142578	0.8562700964630225	0.1030054539125053	8.73616396184433	0.1838897904222629
12.030323028564451	0.8653524891413298	0.1001817970835106	8.751385932727494	0.1795742910628856
12.33730411529541	0.8753039249739493	0.0974741809461184	8.767882058475523	0.1754141723513852
12.36640453338623	0.8760013932427726	0.0972807797934475	8.769031183137388	0.1751148865060576
12.657781600952148	0.8851449275362319	0.094495803194987	8.784011710253404	0.1707615419564533
13.040785789489746	0.8951798010711554	0.0905117394499671	8.800275502327013	0.1644008852355359
13.45921802520752	0.9051863857374391	0.0864116350133446	8.816312904985576	0.1577627908619045
13.714085578918455	0.9102671118530884	0.0840134607202258	8.824387975503644	0.1538291954124327
13.954670906066896	0.91530524505589	0.0823502108072564	8.832350966630756	0.1511054331239575
14.298715591430664	0.9250112258643916	0.0796812749003984	8.84756889293447	0.1467236467236467
14.888880729675291	0.9350460494425594	0.0746141647004216	8.863135435814298	0.1382003152314085
15.215673446655272	0.9409090909090908	0.0719065485630294	8.872153357626345	0.1336028445889985
15.36461067199707	0.9455497382198952	0.0698564963447182	8.879251368209427	0.1301012138457659
16.035001754760742	0.955198161975876	0.0643252233783313	8.893898079287847	0.1205334493005726
16.883920669555664	0.9636942675159236	0.0583684678760685	8.906673542089427	0.1100702646678166
17.05584716796875	0.9659685863874344	0.0570920202684408	8.910074291676327	0.1078119864139366
17.895360946655273	0.9753444525018128	0.052024910068464	8.924009829581687	0.0987808460634547
18.731380462646484	0.982690794649882	0.0459907941051328	8.934835560254678	0.0878692308675419
19.04450225830078	0.9852430555555556	0.0439020616562874	8.938577694387645	0.0840585076837622
20.79264068603516	0.992018244013683	0.0326461145708428	8.948464671943038	0.0632119990885103
21.1330795288086	0.9974842767295596	0.0306734228135999	8.95639211918394	0.0595166616631642
23.060102462768555	1.0	0.0205778826441805	8.96002611365168	0.0403259427705135
25.60118293762207	1.0	0.0074266042625614	8.96002611365168	0.0147437128047609
28.44890213012696	1.0	0.0011604069160252	8.96002611365168	0.0023181238650851
