Threshold	Monotonic_Precision	Monotonic_Recall	Monotonic_log2FC	Monotonic_F1
0.1296543329954147	0.0006241569191887	0.9898580121703854	0.0034163087654538	0.0012475272076395
0.1596406996250152	0.0006241571852898	0.9898580121703854	0.0034169238394184	0.0012475277391712
0.2422710061073303	0.0006241574513911	0.9898580121703854	0.0034175389136451	0.0012475282707034
0.2682688236236572	0.0006241582496965	0.9898580121703854	0.0034193841378983	0.0012475298653025
0.317008376121521	0.0006241593141068	0.9898580121703854	0.0034218444405742	0.0012475319914411
0.349771499633789	0.0006241611768337	0.9898580121703854	0.003426149980353	0.001247535712201
0.3840486109256744	0.0006241657006451	0.9898580121703854	0.0034366063447396	0.0012475447484245
0.4265691041946411	0.0006241728856569	0.9898580121703854	0.0034532136674753	0.0012475591003428
0.4709001779556274	0.0006242157330505	0.9898580121703854	0.0035522464867823	0.0012476446871556
0.5196573138237	0.000624336855321	0.9898580121703854	0.0038321586044005	0.0012478866264314
0.5733057260513306	0.000624554194581	0.9898580121703854	0.0043342909174291	0.0012483207570417
0.6324086785316467	0.0006248844881389	0.9898580121703854	0.0050970540616788	0.0012489805111265
0.697593629360199	0.0006256362130547	0.9898580121703854	0.0068315474415797	0.0012504820633979
0.769471287727356	0.0006273280758491	0.9885057471264368	0.0107276577592442	0.0012538604235509
0.8488041758537292	0.0006398098951107	0.9837728194726166	0.0391508312736848	0.0012787881131591
0.9362918734550476	0.0008548655803685	0.977687626774848	0.4572051138580984	0.001708237520622
1.0327752828598022	0.0027744478790433	0.9655172413793104	2.1556363219214134	0.0055329964973187
1.06860089302063	0.005	0.9580797836375928	3.0053637161271447	0.0099480832212974
1.1392422914505005	0.0116822038862575	0.9438810006761326	4.22967618519444	0.0230787670383626
1.1768864393234253	0.0149999459266549	0.9377958079783636	4.5903210160824734	0.0295276009622549
1.256664156913757	0.0212501360195246	0.9242731575388776	5.092835791921748	0.0415451008995866
1.3078632354736328	0.025	0.9154834347532116	5.327291811014507	0.0486708963137367
1.386184811592102	0.0303754423050411	0.8938471940500338	5.608269132471687	0.0587542499055576
1.462818622589111	0.0349993077668558	0.854631507775524	5.812690104150454	0.0672447731020907
1.5290387868881226	0.0394400409102531	0.8343475321162948	5.985024764318341	0.075319681386761
1.614742636680603	0.0449996179998472	0.7964841108857336	6.175276470634674	0.0851863904255703
1.686564803123474	0.0500243481340475	0.7640297498309668	6.327994178659873	0.0939006149243809
1.7562147378921509	0.0549987149832947	0.7234617985125085	6.4647616273301605	0.1022260437565682
1.8597016334533687	0.0624880076750879	0.6605814739688979	6.648943059057851	0.1141755288068248
1.8907809257507324	0.064999312903669	0.6396213657876944	6.705788183872722	0.1180066113640616
2.0313704013824463	0.0749953069269757	0.5402298850574713	6.912164033268696	0.131706915025138
2.049623966217041	0.0767948214986269	0.5294117647058824	6.946372745170708	0.1341327623126338
2.1405117511749268	0.084065866039371	0.4590939824205544	7.076883846072141	0.1421096693177061
2.245201349258423	0.0948347450589603	0.3860716700473293	7.250779439180938	0.1522666666666666
2.257708787918091	0.0956147893379191	0.3759296822177146	7.2625975022647955	0.1524540718398684
2.311060905456543	0.103088648215002	0.3475321162947938	7.3711772876042465	0.1590100541376643
2.3608217239379883	0.1088878548161935	0.3164300202839756	7.45013485805749	0.1620218106283538
2.3608217239379883	0.1088878548161935	0.3164300202839756	7.45013485805749	0.1620218106283538
2.4876770973205566	0.1231040564373897	0.2359702501690331	7.62717011228193	0.1617987946221604
2.5132837295532227	0.1277414390150057	0.2244759972954699	7.680518418776593	0.1628249141736145
2.5132837295532227	0.1277414390150057	0.2244759972954699	7.680518418776593	0.1628249141736145
2.5970170497894287	0.1403225806451613	0.1764705882352941	7.81603899647636	0.1563342318059299
2.635687828063965	0.1457943925233644	0.1582150101419878	7.871227043475608	0.1517509727626459
2.6960010528564453	0.1620795107033639	0.143340094658553	8.023993534966985	0.152134912091855
